target,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r
Flower_num,diff_r0p172_RENDVI2_median,33,-0.5111885606173963,0.002364028841524556,-0.5586025462020338,0.0007285525413189768,0.5111885606173963,0.5586025462020338
Flower_num,ratio_r0p172_EVI_median,33,-0.5249246340469853,0.0017104416693414877,-0.5580988468817434,0.0007384054065387915,0.5249246340469853,0.5580988468817434
Flower_num,rel_r0p172_EVI_median,33,-0.5249246340469853,0.0017104416693414877,-0.5580988468817434,0.0007384054065387915,0.5249246340469853,0.5580988468817434
Flower_num,rel_r0p172_RENDVI2_median,33,-0.5131335732155514,0.002259978121146347,-0.5579309471083133,0.0007417157147974015,0.5131335732155514,0.5579309471083133
Flower_num,ratio_r0p172_RENDVI2_median,33,-0.5131335732155513,0.002259978121146347,-0.5579309471083133,0.0007417157147974015,0.5131335732155513,0.5579309471083133
Flower_num,diff_r0p172_ND_B3_B4_median,33,0.44252993263228146,0.009914005843417522,0.552390254585119,0.0008585655427384685,0.44252993263228146,0.552390254585119
Flower_num,diff_r0p172_RENDVI1_median,33,-0.44252993263228146,0.009914005843417522,-0.552390254585119,0.0008585655427384685,0.44252993263228146,0.552390254585119
Flower_num,diff_r0p172_SAVI_median,33,-0.5049089178587273,0.002728935060239186,-0.5520544550382588,0.000866141493206586,0.5049089178587273,0.5520544550382588
Flower_num,diff_r0p172_ND_B3_B6_median,33,0.5049022381965346,0.0027293478550951124,0.5520544550382588,0.000866141493206586,0.5049022381965346,0.5520544550382588
Flower_num,diff_r0p172_NDVI_median,33,-0.5049022381965346,0.0027293478550951124,-0.5520544550382588,0.000866141493206586,0.5049022381965346,0.5520544550382588
Flower_num,0510_r0p172_ND_B1_B3_mean,33,-0.527985028461,0.0015885095943968558,-0.5518865552648287,0.0008699514976303985,0.527985028461,0.5518865552648287
Flower_num,ratio_r0p172_SAVI_median,33,-0.504999825133003,0.0027233224874962845,-0.5468495620619248,0.000991333480849633,0.504999825133003,0.5468495620619248
Flower_num,rel_r0p172_SAVI_median,33,-0.5049998251330029,0.0027233224874962845,-0.5468495620619248,0.000991333480849633,0.5049998251330029,0.5468495620619248
Flower_num,ratio_r0p172_NDVI_median,33,-0.5049941255699906,0.002723674081254274,-0.5468495620619248,0.000991333480849633,0.5049941255699906,0.5468495620619248
Flower_num,rel_r0p172_NDVI_median,33,-0.5049941255699903,0.0027236740812542877,-0.5468495620619248,0.000991333480849633,0.5049941255699903,0.5468495620619248
Flower_num,diff_r0p172_EVI_median,33,-0.5167714023471066,0.00207602725879499,-0.5436594663667524,0.0010756949466126054,0.5167714023471066,0.5436594663667524
Flower_num,diff_r0p172_ND_B4_B5_median,33,0.5405773205821368,0.0011631274394025904,0.5433236668198922,0.0010849317046638647,0.5405773205821368,0.5433236668198922
